Ensembl_gene_id,Ensembl_transcript_id,Gnomad_oe_lof_score,Gnomad_oe_ci_lower,Gnomad_oe_ci_upper,Gnomad_pLI_score,Gnomad_pnull_score,Gnomad_prec_score,Gnomad_oe_mis_score,Gnomad_mis_z_score
ENSG00000221937,ENST00000408947,0.84739,0.55966,1.3247,5.3876e-05,0.21528,0.78466,0.90697,0.7794
ENSG00000221855,ENST00000408916,1.3138,0.99572,1.7567,2.1703e-14,0.94235,0.057645,0.88756,0.90909
ENSG00000186136,ENST00000334266,,,,,,,0.99733,0.021515
ENSG00000255374,ENST00000531678,,,,,,,0.70649,2.3359
ENSG00000226761,ENST00000533467,,,,,,,1.0393,-0.3123
ENSG00000127366,ENST00000247883,0.7662,0.4823,1.2682,0.00078154,0.15418,0.84504,0.95785,0.33819
ENSG00000212126,ENST00000506868,,,,,,,1.0722,-0.57338
ENSG00000185899,ENST00000332690,0.81889,0.5544,1.2438,2.1686e-05,0.1848,0.81517,0.9458,0.45222
ENSG00000121377,ENST00000240687,,,,,,,1.1011,-0.82487
ENSG00000121314,ENST00000240615,,,,,,,1.1057,-0.85339
ENSG00000121381,ENST00000240691,,,,,,,1.1167,-0.94865
ENSG00000120280,ENST00000378962,0.46377,0.25394,0.91536,0.16701,0.038584,0.7944,0.7755,1.3966
ENSG00000163946,ENST00000683822,0.29668,0.23795,0.37297,1.0,2.7882e-26,6.4609e-11,0.92068,1.502
ENSG00000089123,ENST00000337743,0.28275,0.19142,0.42945,0.99965,1.4829e-09,0.00035163,0.76824,2.2356
ENSG00000198650,ENST00000355962,0.65355,0.49915,0.8665,4.6688e-08,0.0076164,0.99238,0.91822,0.83395
ENSG00000147687,ENST00000276692,0.86209,0.66955,1.1222,2.1122e-12,0.26394,0.73606,0.93581,0.51094
ENSG00000157014,ENST00000448281,0.73026,0.57364,0.93893,2.0808e-11,0.023985,0.97601,1.0517,-0.67843
ENSG00000203705,ENST00000366974,0.7225,0.53799,0.98512,8.7402e-08,0.046769,0.95323,0.95984,0.3073
ENSG00000106052,ENST00000396319,0.63449,0.51718,0.78389,7.1892e-13,0.00021299,0.99979,0.94642,0.69162
ENSG00000213977,ENST00000225525,0.8506,0.5538,1.3524,9.8728e-05,0.21796,0.78194,0.86701,0.73855
ENSG00000166220,ENST00000456372,1.2134,0.96037,1.5473,2.9163000000000004e-19,0.97502,0.02498,1.0009,-0.0076828
ENSG00000065882,ENST00000261439,0.70861,0.59702,0.84517,3.2524999999999997e-21,0.00070865,0.99929,0.93723,1.0261
ENSG00000099992,ENST00000215790,0.45376,0.32864,0.63815,0.023964,0.00019763,0.97584,0.87518,1.3962
ENSG00000169221,ENST00000409939,0.31902,0.23248,0.44556,0.99958,6.7136e-11,0.00041868,0.90151,1.3962
ENSG00000175463,ENST00000542590,0.96035,0.76367,1.2185,1.4836e-16,0.67876,0.32124,0.87618,1.3122
ENSG00000108239,ENST00000225235,0.6458,0.52097,0.80679,4.6673e-12,0.00066964,0.99933,0.9848,0.20896
ENSG00000107021,ENST00000372648,0.74562,0.57909,0.9706,1.0244e-10,0.040834,0.95917,0.75484,2.3367
ENSG00000132405,ENST00000409757,0.32893,0.24111,0.45641,0.99898,1.8915e-10,0.0010169,0.86638,1.6978
ENSG00000121749,ENST00000485960,0.40884,0.31654,0.534,0.28857,9.9986e-08,0.71143,0.92278,0.92826
ENSG00000167291,ENST00000310924,0.7764,0.62861,0.96617,9.5803e-16,0.043908,0.95609,0.93929,0.8507
ENSG00000104946,ENST00000221543,0.87519,0.72083,1.0693,6.678999999999999e-21,0.38527,0.61473,1.1115,-1.3948
ENSG00000109680,ENST00000264866,0.6745,0.54799,0.83626,1.0547e-13,0.0013936,0.99861,0.81863,1.9116
ENSG00000095383,ENST00000465784,0.63659,0.51541,0.79219,3.6005e-12,0.00036895,0.99963,0.89378,1.5747
ENSG00000125875,ENST00000354200,0.28817,0.18466,0.4669,0.99552,3.8024e-07,0.0044837,0.81362,1.8081
ENSG00000167139,ENST00000300504,0.82619,0.63762,1.0829,2.2712e-11,0.16756,0.83244,0.99295,0.06147
ENSG00000054611,ENST00000337137,0.63105,0.48702,0.82714,3.2876e-08,0.0030651,0.99693,0.89582,1.1764
ENSG00000065491,ENST00000373491,0.46298,0.34944,0.62188,0.0043854,2.769e-05,0.99559,0.73232,2.8674
ENSG00000036054,ENST00000394144,0.60175,0.48452,0.75329,1.651e-10,0.00011927,0.99988,0.86712,1.6386
ENSG00000162065,ENST00000646147,0.92642,0.73326,1.1814,2.1649e-15,0.53422,0.46578,0.89761,1.2089
ENSG00000068354,ENST00000376771,0.33534,0.21833,0.53315,0.9394,1.6947e-05,0.060585,0.62001,3.9697
ENSG00000214946,ENST00000437605,0.4471,0.3119,0.65604,0.059515,0.00070926,0.93978,0.68555,2.4458
ENSG00000167202,ENST00000300584,0.63511,0.51932,0.78203,2.8348e-13,0.00017419,0.99983,0.86341,2.0334
ENSG00000274611,ENST00000620215,,,,,,,,
ENSG00000111490,ENST00000539867,0.49037,0.36853,0.6618,0.00079056,0.00011114,0.9991,0.8494,1.9835
ENSG00000156787,ENST00000287380,0.745,0.63317,0.88043,5.785e-25,0.002698,0.9973,0.90242,1.4753
ENSG00000146350,ENST00000398212,0.88678,0.77699,1.015,3.3513e-45,0.768,0.232,1.0047,-0.076893
ENSG00000274808,ENST00000611257,0.073792,0.03017,0.23229,0.99997,5.6099e-09,2.9928e-05,0.042364,8.1816
ENSG00000278599,ENST00000621587,,,,,,,0.033806,2.2412
ENSG00000260287,ENST00000569055,,,,,,,0.029586,4.1675
ENSG00000274226,ENST00000610350,,,,,,,,
ENSG00000274512,ENST00000612727,,,,,,,0.01026,5.8935
ENSG00000136111,ENST00000377636,0.84891,0.73258,0.98725,1.0151e-34,0.25152,0.74848,0.9181,1.4
ENSG00000145979,ENST00000379300,0.93487,0.70852,1.25,3.3288e-11,0.45035,0.54965,0.99094,0.073815
ENSG00000204634,ENST00000409318,0.54702,0.44796,0.67247,6.8044e-10,1.2213e-06,1.0,0.93529,1.0586
ENSG00000133138,ENST00000357242,0.90466,0.75088,1.0963,2.0721e-23,0.60506,0.39494,0.99642,0.043117
ENSG00000109436,ENST00000442267,0.47715,0.38955,0.5885,5.7695e-06,1.2526e-08,0.99999,0.79176,3.5443
ENSG00000197226,ENST00000355235,0.71828,0.604,0.85844,4.0534e-21,0.0013157,0.99868,0.94559,0.93651
ENSG00000171530,ENST00000380377,0.38007,0.20811,0.75017,0.46041,0.011108,0.52848,0.68617,1.5329
ENSG00000105254,ENST00000221855,0.61681,0.42635,0.91466,0.0002739,0.025999,0.97373,0.99541,0.035945
ENSG00000124659,ENST00000372876,0.98944,0.72105,1.3819,3.7781e-09,0.49127,0.50873,1.1337,-1.2055
ENSG00000113838,ENST00000338733,0.48711,0.35706,0.6759,0.0026804,0.00035131,0.99697,0.83348,1.8376
ENSG00000141556,ENST00000355528,0.62014,0.5295,0.72931,2.8929e-20,4.8741e-07,1.0,0.90243,1.6646
ENSG00000284770,ENST00000642610,0.68815,0.55191,0.8651,1.4619e-12,0.0040621,0.99594,1.0026,-0.027777
ENSG00000154114,ENST00000683345,0.339,0.22681,0.52199,0.95357,5.2013e-06,0.046428,0.63002,3.5506
ENSG00000145348,ENST00000394708,0.87311,0.74205,1.0318,1.8801e-29,0.45513,0.54487,0.98464,0.21344
ENSG00000183735,ENST00000331710,0.37044,0.28494,0.48733,0.97794,4.1284e-10,0.022059,0.73812,3.2991
ENSG00000198933,ENST00000578982,0.67253,0.5323,0.85763,6.5471e-11,0.0040958,0.9959,0.96787,0.40158
ENSG00000101849,ENST00000645353,0.19724,0.12168,0.33457,1.0,1.2445e-11,4.2199e-06,0.67402,3.1225
ENSG00000177565,ENST00000457928,0.074784,0.039083,0.15724,1.0,1.2862e-20,2.8773e-12,0.38189,6.5811
ENSG00000092377,ENST00000383032,1.2475,0.83464,1.9209,8.6851e-07,0.59314,0.40686,1.2687,-1.2378
ENSG00000106638,ENST00000305632,0.78955,0.59839,1.0557,1.3817e-09,0.10819,0.89181,0.86455,1.4195
ENSG00000183751,ENST00000568546,0.69122,0.57083,0.84214,1.3942e-16,0.0011228,0.99888,1.0815,-1.1514
ENSG00000112592,ENST00000392092,0.26,0.16661,0.42125,0.99953,1.0666e-08,0.00047384,0.56808,3.6985
ENSG00000028839,ENST00000237264,0.18129,0.089292,0.41486,0.99571,7.0886e-06,0.0042845,0.51736,3.0689
ENSG00000136535,ENST00000389554,0.11615,0.066051,0.21816,1.0,5.5856e-17,8.9715e-10,0.65758,4.4698
ENSG00000154144,ENST00000441174,0.70375,0.52889,0.94979,5.3816e-08,0.03023,0.96977,0.98155,0.17525
ENSG00000136270,ENST00000258770,0.65533,0.51339,0.84506,1.0527e-09,0.0035725,0.99643,0.89984,1.1991
ENSG00000184058,ENST00000649276,0.39244,0.26568,0.59605,0.51497,0.00021383,0.48482,1.0364,-0.41853
ENSG00000167800,ENST00000335385,0.80153,0.58753,1.1122,6.6876e-08,0.14245,0.85755,0.99087,0.086593
ENSG00000092607,ENST00000369429,0.33374,0.23069,0.49489,0.98486,2.7942e-07,0.01514,0.92332,0.89528
ENSG00000112837,ENST00000369663,0.38204,0.27096,0.55015,0.73302,1.0333e-05,0.26697,1.0505,-0.60947
ENSG00000143178,ENST00000367821,0.8068,0.61146,1.0788,8.5685e-10,0.13627,0.86373,0.86061,1.4243
ENSG00000121068,ENST00000240328,0.39279,0.27401,0.57635,0.54309,6.1268e-05,0.45685,0.98756,0.16831
ENSG00000164532,ENST00000408931,0.18666,0.10955,0.33679,0.99998,2.671e-10,1.8132e-05,0.72616,2.7784
ENSG00000073861,ENST00000177694,0.21082,0.13271,0.34896,0.99999,1.8618e-11,6.8829e-06,0.82767,2.0196
ENSG00000122145,ENST00000373296,0.26575,0.15597,0.4795,0.98956,6.535e-06,0.01043,1.1562,-1.3328
ENSG00000135111,ENST00000349155,0.23021,0.14491,0.38104,0.99994,6.0676e-10,6.1643e-05,0.90633,1.2776
ENSG00000121075,ENST00000644296,0.23793,0.15491,0.37828,0.99998,6.1711e-11,2.3446e-05,0.86622,1.5399
ENSG00000089225,ENST00000405440,0.15642,0.091802,0.28223,1.0,3.7422e-13,2.9029e-07,0.87685,1.3613
ENSG00000149922,ENST00000395224,0.68547,0.51041,0.93462,2.6373e-07,0.025279,0.97472,0.9432,0.59497
ENSG00000006638,ENST00000375190,0.96332,0.64452,1.4833,8.2769e-06,0.33943,0.66056,1.0297,-0.28079
ENSG00000059377,ENST00000448866,0.79067,0.62729,1.0057,1.8205e-13,0.079621,0.92038,0.99805,0.021753
ENSG00000164458,ENST00000366876,0.46255,0.32268,0.67871,0.030214,0.0011096,0.96868,0.921,0.81279
ENSG00000165929,ENST00000435962,0.82389,0.65804,1.0404,7.71e-15,0.14754,0.85246,0.98114,0.19147
ENSG00000198420,ENST00000479870,0.14644,0.072126,0.3351,0.99969,1.1059e-07,0.00031303,0.60354,3.4892
ENSG00000170379,ENST00000684770,0.17708,0.096962,0.34951,0.99986,1.4132e-08,0.00013745,0.18046,8.5902
ENSG00000179152,ENST00000342649,0.61469,0.47117,0.81175,1.6783e-07,0.0024842,0.99752,0.80399,2.0126
ENSG00000173991,ENST00000309889,0.84129,0.55563,1.3152,5.7622e-05,0.20939,0.79055,0.94851,0.32827
ENSG00000187735,ENST00000521604,0.47906,0.33976,0.68985,0.010503,0.0010093,0.98849,0.68483,2.5682
ENSG00000171703,ENST00000343484,0.51428,0.36474,0.74057,0.0023639,0.0024564,0.99518,0.76433,2.0758
ENSG00000204219,ENST00000450454,0.81801,0.62702,1.0802,9.9891e-11,0.15243,0.84757,0.88848,0.99901
ENSG00000172465,ENST00000372625,,,,,,,0.6514,1.6681
ENSG00000184905,ENST00000372780,,,,,,,1.0144,-0.079451
ENSG00000196507,ENST00000372627,,,,,,,0.63305,1.9571
ENSG00000133142,ENST00000472484,0.79354,0.28199,3.7644,0.1845,0.17025,0.64525,0.83387,0.88126
ENSG00000204065,ENST00000372680,,,,,,,0.70207,1.5977
ENSG00000182916,ENST00000332431,,,,,,,0.80853,0.72083
ENSG00000180964,ENST00000372685,,,,,,,0.84752,0.62389
ENSG00000185222,ENST00000372661,0.38393,0.15697,1.2086,0.35002,0.068101,0.58188,1.0249,-0.091412
ENSG00000116205,ENST00000234827,0.87748,0.6174,1.2751,7.3827e-07,0.25958,0.74042,1.0051,-0.03433
ENSG00000113649,ENST00000679501,0.25566,0.19665,0.33633,1.0,1.5201e-25,4.3182e-12,0.74381,4.0601
ENSG00000176769,ENST00000368642,0.65761,0.50583,0.86513,1.5533e-08,0.0068924,0.99311,1.032,-0.3799
ENSG00000140262,ENST00000333725,0.52328,0.41212,0.6709,2.3711e-06,1.7974e-05,0.99998,1.0246,-0.30755
ENSG00000125878,ENST00000246080,0.63308,0.36003,1.1891,0.021088,0.10456,0.87436,0.99531,0.034022
ENSG00000137310,ENST00000376257,0.49149,0.29628,0.85766,0.070015,0.025707,0.90428,0.80976,1.7484
ENSG00000100207,ENST00000677622,0.020193,0.0091969,0.052191,1.0,4.0072e-50,4.8645000000000005e-31,0.96734,0.6865
ENSG00000118526,ENST00000367882,0.2216,0.10093,0.57274,0.91732,0.0011677,0.081508,0.75914,1.5862
ENSG00000163792,ENST00000296096,0.53743,0.30563,1.0095,0.056913,0.059258,0.88383,0.88688,0.82129
ENSG00000261787,ENST00000563496,0.53962,0.28201,1.1346,0.094409,0.083015,0.82258,0.9319,0.44628
ENSG00000141002,ENST00000263346,0.49337,0.38433,0.64015,7.566e-05,1.0459e-05,0.99991,1.0705,-0.90946
ENSG00000071564,ENST00000262965,0.74677,0.60012,0.93678,4.017e-14,0.022532,0.97747,1.1537,-2.004
ENSG00000196628,ENST00000354452,0.036527,0.016636,0.094406,1.0,3.0321e-27,1.2126e-16,0.60748,4.8884
ENSG00000081059,ENST00000342854,0.406,0.28323,0.59573,0.3514,0.00013815,0.64846,1.0841,-0.80523
ENSG00000152284,ENST00000282111,0.28279,0.19547,0.41934,0.99988,1.2764e-10,0.00012042,0.83925,1.9138
ENSG00000148737,ENST00000627217,0.29534,0.2125,0.41842,0.99995,4.2377e-12,4.5935e-05,0.82462,2.1064
ENSG00000101190,ENST00000335351,0.20323,0.12251,0.35465,0.99997,4.1689e-10,3.0375e-05,0.9831,0.17854
ENSG00000159450,ENST00000614923,0.9549,0.52286,1.8847,0.0056232,0.25426,0.74012,1.1923,-4.0581
ENSG00000182898,ENST00000368806,0.28733,0.10211,1.3631,0.43221,0.068578,0.49922,0.99434,0.077522
ENSG00000139437,ENST00000405876,0.91303,0.76306,1.0984,1.8687e-25,0.69146,0.30854,1.0141,-0.15128
ENSG00000176907,ENST00000315792,0.71448,0.37339,1.5023,0.030008,0.15935,0.81064,1.0565,-0.27463
ENSG00000110719,ENST00000265686,0.901,0.75691,1.0779,1.3675e-26,0.63824,0.36176,0.93757,0.89911
ENSG00000100721,ENST00000402399,0.53117,0.3202,0.9269,0.036171,0.039294,0.92453,0.90864,0.4819
ENSG00000213231,ENST00000340722,0.83001,0.54818,1.2976,6.5387e-05,0.1986,0.80134,1.0047,-0.025968
ENSG00000134827,ENST00000257264,1.0149,0.80331,1.2943,9.8066e-17,0.80812,0.19188,1.0411,-0.39665
ENSG00000185339,ENST00000215838,0.69915,0.53197,0.93081,1.3445e-08,0.02252,0.97748,1.2393,-2.3412
ENSG00000070814,ENST00000643257,0.22154,0.1679,0.29622,1.0,9.7172e-30,3.8581e-15,0.93879,1.12
ENSG00000120438,ENST00000321394,0.10966,0.060046,0.21645,1.0,9.4688e-16,4.2069e-09,0.75349,2.7379
ENSG00000242220,ENST00000300258,0.57197,0.36004,0.94674,0.009994,0.041286,0.94872,0.93597,0.44365
ENSG00000124678,ENST00000311875,0.75555,0.57488,1.0059,2.1066e-09,0.062781,0.93722,0.87444,1.3096
ENSG00000176148,ENST00000334274,0.5723,0.42403,0.78464,2.5023e-05,0.0026087,0.99737,0.82326,1.8669
ENSG00000166046,ENST00000299045,0.76994,0.59613,1.0057,7.625e-11,0.067577,0.93242,0.99568,0.045696
ENSG00000145022,ENST00000273590,0.9629,0.62692,1.5309,3.527e-05,0.32007,0.6799,1.0506,-0.24748
ENSG00000146221,ENST00000371505,0.98463,0.74317,1.3226,2.2047e-11,0.56848,0.43152,0.96622,0.36964
ENSG00000204852,ENST00000397659,0.8812,0.71346,1.0966,7.3187e-18,0.38492,0.61508,0.89663,1.1825
ENSG00000168778,ENST00000303372,0.79127,0.64894,0.9712,3.9876e-18,0.054406,0.94559,0.92527,0.93366
ENSG00000119977,ENST00000371217,0.79968,0.6463,0.99707,5.6807e-16,0.081528,0.91847,0.96687,0.37911
ENSG00000139372,ENST00000392872,0.49879,0.35889,0.70666,0.0028323,0.0010452,0.99612,0.62458,3.5324
ENSG00000241186,ENST00000296145,0.96928,0.68198,1.4085,2.0442e-07,0.39805,0.60195,0.90724,0.62304
ENSG00000151790,ENST00000536354,1.0291,0.84018,1.2693,1.7526e-22,0.93245,0.067553,1.0521,-0.48149
ENSG00000042088,ENST00000335725,0.78516,0.64201,0.9668,1.8112e-17,0.047724,0.95228,0.972,0.32564
ENSG00000111802,ENST00000378198,0.88744,0.68489,1.1632,3.7021e-12,0.33855,0.66145,0.99922,0.0069794
ENSG00000163239,ENST00000368482,0.83367,0.64747,1.0852,5.1577e-12,0.18381,0.81619,0.86959,1.1596
ENSG00000218819,ENST00000405799,,,,,,,1.5651,-7.2496
ENSG00000083544,ENST00000377881,0.51924,0.40894,0.66572,3.3102e-06,1.4766e-05,0.99998,0.91563,1.0728
ENSG00000162782,ENST00000444136,0.34004,0.26488,0.4412,0.9999,1.7172e-14,0.00010001,0.8238,2.6261
ENSG00000180113,ENST00000316081,1.1807,1.048,1.3333,2.0415e-73,1.0,3.6403e-08,1.2225,-4.752
ENSG00000196116,ENST00000355295,0.42806,0.33881,0.54587,0.028499,3.2021e-08,0.9715,0.88234,1.8226
ENSG00000156414,ENST00000409874,0.7185,0.62113,0.83405,1.1094000000000001e-29,0.00013919,0.99986,0.86283,2.4221
ENSG00000182134,ENST00000368824,0.4571,0.33868,0.62669,0.011655,6.8878e-05,0.98828,0.79021,2.339
ENSG00000180190,ENST00000324079,1.1466,0.73474,1.8577,2.1481e-05,0.44787,0.5521,1.5404,-3.4888
ENSG00000187079,ENST00000527636,0.16385,0.098772,0.28592,1.0,8.9976e-14,1.4988e-07,0.72214,2.7433
ENSG00000074219,ENST00000593945,0.83039,0.66324,1.0486,5.9184e-15,0.1664,0.8336,0.8484,1.5837
ENSG00000197905,ENST00000359864,0.68719,0.52674,0.90748,7.5934e-09,0.015084,0.98492,0.86997,1.3401
ENSG00000135605,ENST00000381501,0.77391,0.63995,0.94158,3.1759e-19,0.026702,0.9733,0.83121,1.9819
ENSG00000205356,ENST00000447648,0.75131,0.64873,0.8732,7.9487e-31,0.001389,0.99861,0.88495,1.9738
ENSG00000196663,ENST00000359520,0.47073,0.38549,0.57869,1.0143e-05,4.2458e-09,0.99999,0.8512,2.7106
ENSG00000099797,ENST00000215567,0.37529,0.26181,0.55067,0.78553,1.4821e-05,0.21446,0.76666,2.0108
ENSG00000205678,ENST00000381210,1.1937,0.97455,1.4723,2.3153000000000002e-25,0.99398,0.0060215,1.122,-1.0788
ENSG00000109927,ENST00000392793,0.59035,0.5115,0.68367,3.1693e-22,1.2587e-09,1.0,0.91557,1.9007
ENSG00000119913,ENST00000646139,1.0387,0.81805,1.3317,2.2157e-16,0.83469,0.16531,0.98597,0.12034
ENSG00000185347,ENST00000392523,0.90207,0.72493,1.1316,4.3453e-17,0.47256,0.52744,1.0741,-0.82616
ENSG00000162062,ENST00000361837,1.0195,0.81071,1.2935,1.7438e-17,0.83458,0.16542,1.1043,-1.0634
ENSG00000203730,ENST00000367565,,,,,,,1.0786,-0.59878
ENSG00000167074,ENST00000266304,0.14436,0.065747,0.3731,0.99761,4.0647e-06,0.0023868,0.74391,2.1786
ENSG00000172171,ENST00000581216,0.60979,0.40274,0.9533,0.0016347,0.039636,0.95873,0.90715,0.8169
ENSG00000120156,ENST00000380036,0.32634,0.25566,0.42082,1.0,5.6214e-17,4.377e-06,0.83934,2.5494
ENSG00000167858,ENST00000338694,0.91919,0.69378,1.2347,9.7235e-11,0.4002,0.5998,0.94879,0.49731
ENSG00000092850,ENST00000207457,0.90429,0.7122,1.1594,1.8927e-14,0.43194,0.56806,0.94848,0.516
ENSG00000125409,ENST00000395930,0.984,0.78247,1.2485,6.2154e-17,0.75186,0.24814,0.94523,0.58606
ENSG00000163060,ENST00000295201,0.99998,0.78954,1.2786,3.5138e-16,0.76497,0.23503,1.2682,-2.855
ENSG00000153060,ENST00000283025,1.0683,0.85506,1.346,2.7798e-19,0.92293,0.077071,1.2951,-3.1884
ENSG00000100726,ENST00000262319,0.78001,0.64416,0.95032,3.9439e-19,0.033793,0.96621,1.0365,-0.52581
ENSG00000257949,ENST00000397640,0.64569,0.35355,1.2744,0.029001,0.12061,0.85039,0.94215,0.31027
ENSG00000218336,ENST00000511685,0.24698,0.20164,0.30462,1.0,9.132799999999999e-46,3.7451e-22,0.84626,3.8576
ENSG00000149256,ENST00000278550,0.33699,0.28194,0.40493,1.0,1.0097999999999999e-28,1.7537e-09,0.85427,3.7668
ENSG00000164329,ENST00000453514,0.60979,0.479,0.78403,8.0953e-09,0.00074167,0.99926,0.94985,0.51044
ENSG00000112941,ENST00000230859,0.096094,0.054648,0.18049,1.0,2.6039999999999997e-21,1.6877e-12,0.81655,2.4959
ENSG00000121274,ENST00000561678,0.13333,0.082249,0.22615,1.0,5.2989000000000004e-20,2.2799e-11,0.64782,4.4905
ENSG00000112773,ENST00000320172,0.29804,0.17967,0.52009,0.9668,2.864e-05,0.033171,0.72595,2.781
ENSG00000158246,ENST00000289166,0.55421,0.35513,0.89793,0.0099337,0.029072,0.96099,0.8977,1.0701
ENSG00000183508,ENST00000369448,0.22482,0.11749,0.47272,0.9867,2.9524e-05,0.013266,0.72672,2.6084
ENSG00000129566,ENST00000262715,0.78684,0.70846,0.87546,4.7792e-63,0.00057702,0.99942,0.93128,1.6776
ENSG00000159648,ENST00000441824,0.7631,0.55268,1.0732,4.9906e-07,0.09965,0.90035,1.0138,-0.10068
ENSG00000167302,ENST00000637944,1.0312,0.82187,1.3053,5.2206e-18,0.86322,0.13678,1.0271,-0.33034
ENSG00000249961,ENST00000433154,0.68291,0.55753,0.84228,1.3773e-14,0.0015022,0.9985,0.84034,1.9779
ENSG00000167014,ENST00000340827,0.87285,0.6398,1.2111,1.5256e-08,0.26583,0.73417,0.89351,0.74431
ENSG00000147601,ENST00000276603,0.36311,0.25548,0.52763,0.90831,2.4239e-06,0.09169,0.8195,1.7818
ENSG00000132604,ENST00000254942,0.2852,0.19309,0.43317,0.99955,2.181e-09,0.00044821,0.76733,2.6495
ENSG00000166848,ENST00000300086,1.0512,0.80288,1.3938,4.8299e-13,0.74772,0.25228,1.111,-1.0845
ENSG00000164362,ENST00000310581,0.40369,0.31537,0.52214,0.43365,1.7787e-08,0.56635,0.6837,5.4133
ENSG00000135269,ENST00000358204,0.85058,0.66258,1.1036,1.5935e-12,0.23009,0.76991,0.89886,0.979
ENSG00000088992,ENST00000335209,0.61357,0.42804,0.90032,0.00019643,0.021891,0.97791,0.81647,1.3642
ENSG00000107140,ENST00000336395,0.30072,0.20786,0.44593,0.9992,2.5875e-09,0.00079974,0.88953,1.3662
ENSG00000070759,ENST00000372086,0.68287,0.52871,0.89192,2.0311e-09,0.010734,0.98927,0.88238,1.3573
ENSG00000132749,ENST00000255087,0.71752,0.54594,0.95526,7.153e-09,0.032153,0.96785,0.95727,0.46007
ENSG00000135426,ENST00000449076,0.56975,0.4318,0.76182,4.8317e-06,0.0010584,0.99894,0.97642,0.25298
ENSG00000138336,ENST00000373644,0.087416,0.056914,0.13898,1.0,2.4607e-43,9.6077e-26,0.85441,3.1378
ENSG00000168769,ENST00000380013,2.0921,1.9038,2.3023,9.5862e-156,1.0,4.0751e-27,1.0168,-0.34945
ENSG00000187605,ENST00000409262,0.13433,0.093712,0.19711,1.0,1e-36,5.6985999999999996e-21,0.79511,4.2423
ENSG00000136891,ENST00000374902,0.22989,0.1665,0.32331,1.0,1.5063e-20,2.8043e-10,0.84974,2.1098
ENSG00000131126,ENST00000598265,0.55251,0.34084,0.93718,0.019203,0.040311,0.94049,0.8665,0.98438
ENSG00000120498,ENST00000374333,0.08297,0.047184,0.15584,1.0,2.8017000000000004e-25,5.3736e-15,0.83415,1.818
ENSG00000150783,ENST00000280358,0.4781,0.27189,0.89801,0.12164,0.03515,0.84321,0.8918,0.5375
ENSG00000268629,ENST00000600991,1.1241,0.65972,2.0282,0.00064277,0.35017,0.64918,1.0898,-0.69819
ENSG00000170925,ENST00000302917,0.44464,0.23237,0.93491,0.22583,0.041331,0.73284,0.87221,0.85167
ENSG00000282419,ENST00000632372,,,,,,,0.98206,0.12476
ENSG00000121101,ENST00000349033,0.94076,0.82989,1.0692,7.336700000000001e-54,0.99077,0.0092348,0.98656,0.24
ENSG00000133863,ENST00000643185,0.72061,0.63637,0.81806,1.0644999999999998e-40,9.6937e-06,0.99999,1.0284,-0.73113
ENSG00000182459,ENST00000333437,,,,,,,0.94631,0.3193
ENSG00000136478,ENST00000584379,0.49573,0.39759,0.6232,4.4192e-06,6.2147e-07,0.99999,0.87524,1.9759
ENSG00000226174,ENST00000451127,1.4174,0.95959,2.1528,1.2164e-07,0.7194,0.2806,1.0544,-0.33543
ENSG00000175664,ENST00000380473,0.96425,0.73367,1.2837,8.0143e-12,0.53995,0.46005,1.1237,-0.95874
ENSG00000144043,ENST00000272438,0.51852,0.3376,0.8244,0.016165,0.015192,0.96864,0.84711,1.0168
ENSG00000164081,ENST00000341333,0.55625,0.36216,0.88438,0.0069152,0.025031,0.96805,0.83574,1.413
ENSG00000153495,ENST00000283547,1.4252,1.0447,1.9776,5.5498e-12,0.91516,0.084838,0.91161,0.52529
ENSG00000151287,ENST00000376032,0.58784,0.38824,0.91899,0.0025275,0.031053,0.96642,0.90896,0.63873
ENSG00000185264,ENST00000381821,0.83779,0.60677,1.1782,1.0924e-07,0.20153,0.79847,1.0625,-0.49979
ENSG00000240021,ENST00000319416,0.81443,0.59698,1.1301,5.0578e-08,0.16192,0.83808,1.0164,-0.11565
ENSG00000175018,ENST00000368821,0.88015,0.564,1.426,0.00014328,0.24215,0.7577,0.98114,0.12155
ENSG00000172073,ENST00000303254,0.78035,0.44377,1.4657,0.0069261,0.17964,0.81343,1.031,-0.19956
ENSG00000186118,ENST00000334122,1.8567,0.97032,3.9039,0.0025389,0.40967,0.58779,0.87921,0.81122
ENSG00000196900,ENST00000357147,0.98741,0.64287,1.5699,2.8884e-05,0.34187,0.6581,0.92123,0.42291
ENSG00000177673,ENST00000313965,,,,,,,0.95556,0.42787
ENSG00000198723,ENST00000361664,0.97471,0.76766,1.2497,1.738e-15,0.68633,0.31367,0.9583,0.46915
ENSG00000227868,ENST00000566855,1.1294,0.61842,2.2292,0.003202,0.31267,0.68413,0.86814,0.69081
ENSG00000164645,ENST00000297203,0.99985,0.69112,1.4827,6.1985e-07,0.41672,0.58328,1.0094,-0.069686
ENSG00000230601,ENST00000436752,0.75478,0.46562,1.2803,0.0015379,0.15115,0.84731,0.83236,0.84404
ENSG00000257987,ENST00000548380,1.89,1.1897,3.1283,4.0275e-06,0.69176,0.30823,1.8092,-2.799
ENSG00000232113,ENST00000417563,0.30518,0.13899,0.78874,0.62926,0.015151,0.35559,0.82274,1.0673
ENSG00000237524,ENST00000568484,1.7606,1.1628,2.7524,2.1643e-07,0.77314,0.22686,1.8347,-3.1319
